,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
950,Forest Hill,51.441220000000044,-0.047639999999944393,Sainsbury's Local,51.444595922679476,-0.025682667568518447,Supermarket
951,Forest Hill,51.441220000000044,-0.047639999999944393,The Rose,51.45182853453751,-0.05965367828806631,Pub
952,Forest Hill,51.441220000000044,-0.047639999999944393,Co-op Food,51.453715386708296,-0.06211113565872253,Grocery Store
953,Forest Hill,51.441220000000044,-0.047639999999944393,Co-op Food,51.454908533466664,-0.037016635062134304,Grocery Store
954,Forest Hill,51.441220000000044,-0.047639999999944393,Iceland,51.444699612581914,-0.022187232971191406,Grocery Store
955,Forest Hill,51.441220000000044,-0.047639999999944393,Tesco,51.4460729150281,-0.02246137932138481,Supermarket
956,Forest Hill,51.441220000000044,-0.047639999999944393,B&M Store,51.4368057,-0.0202895,Discount Store
957,Forest Hill,51.441220000000044,-0.047639999999944393,KFC,51.4458154,-0.0198753,Fast Food Restaurant
958,Forest Hill,51.441220000000044,-0.047639999999944393,No.41 Coffee and Kitchen,51.444072817393916,-0.04270042894592426,Café
959,Forest Hill,51.441220000000044,-0.047639999999944393,Tesco Express,51.44082034323695,-0.059427693486213684,Grocery Store
960,Forest Hill,51.441220000000044,-0.047639999999944393,Sainsbury's Local,51.42718367368584,-0.055517987236823885,Supermarket
961,Forest Hill,51.441220000000044,-0.047639999999944393,On The Hoof Bistro,51.426369965122035,-0.053171604259211164,Bistro
962,Forest Hill,51.441220000000044,-0.047639999999944393,Sainsbury's,51.430057635642406,-0.03339390670499043,Supermarket
963,Forest Hill,51.441220000000044,-0.047639999999944393,Tse's Restaurant,51.439827395217016,-0.05608907278247273,Chinese Restaurant
964,Gipsy Hill,51.41990000000004,-0.08807999999993399,Four Hundred Rabbits,51.41898622277435,-0.08272631003909427,Pizza Place
965,Gipsy Hill,51.41990000000004,-0.08807999999993399,Haynes Lane Market,51.41837195878575,-0.08347874689775618,Flea Market
966,Gipsy Hill,51.41990000000004,-0.08807999999993399,Dem Restaurant,51.419612,-0.083661,Turkish Restaurant
967,Gipsy Hill,51.41990000000004,-0.08807999999993399,Brown & Green,51.41709015957694,-0.08121161846983418,Breakfast Spot
968,Gipsy Hill,51.41990000000004,-0.08807999999993399,The Bookseller Crow on the Hill,51.418371455647815,-0.08241989453285682,Bookstore
969,Gipsy Hill,51.41990000000004,-0.08807999999993399,A Torre,51.4188515525956,-0.08263961176134015,Portuguese Restaurant
970,Gipsy Hill,51.41990000000004,-0.08807999999993399,Four Boroughs,51.41947577811917,-0.0789531068698571,Café
971,Gipsy Hill,51.41990000000004,-0.08807999999993399,Café Latino (Mi Cocina es Tuya - Café Latino),51.41775651795489,-0.0820066733873647,Latin American Restaurant
972,Gipsy Hill,51.41990000000004,-0.08807999999993399,Crystal Palace Park,51.42167288503583,-0.07532136398367584,Park
973,Gipsy Hill,51.41990000000004,-0.08807999999993399,Cadence Cycling Performance Centre,51.41976452660249,-0.07778219643885334,Bike Shop
974,Gipsy Hill,51.41990000000004,-0.08807999999993399,The Sparrowhawk,51.419696160821815,-0.08294745969340683,Gastropub
975,Gipsy Hill,51.41990000000004,-0.08807999999993399,The Alma Pub,51.417082,-0.081148,Gastropub
976,Gipsy Hill,51.41990000000004,-0.08807999999993399,Joanna's,51.419643900845024,-0.08054438047518056,Restaurant
977,Gipsy Hill,51.41990000000004,-0.08807999999993399,Alistairs,51.4191944007696,-0.08269728440595654,Diner
978,Gipsy Hill,51.41990000000004,-0.08807999999993399,Ponte Nuovo,51.419722594229,-0.08001312820717163,Italian Restaurant
979,Gipsy Hill,51.41990000000004,-0.08807999999993399,The Secret Garden,51.41731362405565,-0.08251145551344591,Garden Center
980,Gipsy Hill,51.41990000000004,-0.08807999999993399,Urban Orient,51.41715088247251,-0.08160993235132655,Vietnamese Restaurant
981,Gipsy Hill,51.41990000000004,-0.08807999999993399,Thai Crystal,51.41980772285356,-0.08266999498178841,Thai Restaurant
982,Gipsy Hill,51.41990000000004,-0.08807999999993399,Gipsy Hill Brewery,51.42843365286942,-0.08927146491119733,Brewery
983,Gipsy Hill,51.41990000000004,-0.08807999999993399,Mediterranea,51.41881834566304,-0.08260590474184876,Italian Restaurant
984,Gipsy Hill,51.41990000000004,-0.08807999999993399,Westow House,51.419978035732534,-0.078612599028305,Pub
985,Gipsy Hill,51.41990000000004,-0.08807999999993399,Crystal Palace Dinosaur Park,51.417759452394456,-0.06779387985713416,Sculpture Garden
986,Gipsy Hill,51.41990000000004,-0.08807999999993399,The Douglas Fir,51.41476646061021,-0.07081965386140457,Pub
987,Gipsy Hill,51.41990000000004,-0.08807999999993399,Lorenzo Ristorante,51.41981972520507,-0.0792478782529793,Italian Restaurant
988,Gipsy Hill,51.41990000000004,-0.08807999999993399,Crystal Palace Antiques,51.419968788416675,-0.07956008413291266,Antique Shop
989,Gipsy Hill,51.41990000000004,-0.08807999999993399,The Godfather,51.41944267632611,-0.07990837097167967,Italian Restaurant
990,Gipsy Hill,51.41990000000004,-0.08807999999993399,Yak & Yeti,51.41695068865026,-0.0815241189033689,Himalayan Restaurant
991,Gipsy Hill,51.41990000000004,-0.08807999999993399,The Crystal Palace Market,51.41978406961157,-0.0785467290754022,Gastropub
992,Gipsy Hill,51.41990000000004,-0.08807999999993399,Crystal Palace National Sports Centre,51.4206423981898,-0.06766450229263929,Athletics & Sports
993,Gipsy Hill,51.41990000000004,-0.08807999999993399,Kish Mish,51.42039461775847,-0.07852053656378803,Persian Restaurant
994,Gipsy Hill,51.41990000000004,-0.08807999999993399,Antenna Café,51.418043701627354,-0.08361946432038225,Café
995,Gipsy Hill,51.41990000000004,-0.08807999999993399,The White Hart,51.4170466847064,-0.08147704387418578,Pub
996,Gipsy Hill,51.41990000000004,-0.08807999999993399,The Indian Dining Club,51.427795,-0.086488,Indian Restaurant
997,Gipsy Hill,51.41990000000004,-0.08807999999993399,Numidie Wine Bar and Bistro,51.41973569880183,-0.08091676104928891,African Restaurant
998,Gipsy Hill,51.41990000000004,-0.08807999999993399,Crystal Palace Park Maze,51.42287222192274,-0.0683754339237226,Garden
999,Gipsy Hill,51.41990000000004,-0.08807999999993399,Everyman Cinema,51.418888,-0.079251565,Movie Theater
1000,Gipsy Hill,51.41990000000004,-0.08807999999993399,Chic,51.416951,-0.072868,Café
1001,Gipsy Hill,51.41990000000004,-0.08807999999993399,Dalhousie,51.419234608305864,-0.08277098595813892,Coffee Shop
1002,Gipsy Hill,51.41990000000004,-0.08807999999993399,Roasted Bean,51.41874804342997,-0.08254500613652277,Coffee Shop
1003,Gipsy Hill,51.41990000000004,-0.08807999999993399,Sydenham Wells Park,51.42939728858169,-0.06827831268310547,Park
1004,Gipsy Hill,51.41990000000004,-0.08807999999993399,Edo,51.419816590795016,-0.08204820407645161,Japanese Restaurant
1005,Gipsy Hill,51.41990000000004,-0.08807999999993399,Crystal Palace Museum,51.41966830028882,-0.07681396308547832,History Museum
1006,Gipsy Hill,51.41990000000004,-0.08807999999993399,South London Theatre,51.431954786927065,-0.10284598183285161,Performing Arts Venue
1007,Gipsy Hill,51.41990000000004,-0.08807999999993399,Blackbird Bakery,51.41787744199244,-0.08206234798934905,Bakery
1008,Gipsy Hill,51.41990000000004,-0.08807999999993399,Blackbird Bakery,51.433681,-0.103704,Bakery
1009,Gipsy Hill,51.41990000000004,-0.08807999999993399,West Norwood Feast,51.432881786584154,-0.1035925323892932,Farmers Market
1010,Gipsy Hill,51.41990000000004,-0.08807999999993399,Brown & Green,51.41821824379073,-0.07280257511038322,Coffee Shop
1011,Gipsy Hill,51.41990000000004,-0.08807999999993399,Crystal Palace Caravan Park,51.42557582324035,-0.07328664675160838,RV Park
1012,Gipsy Hill,51.41990000000004,-0.08807999999993399,Volcano Coffee Works,51.433170278793675,-0.09442690296132629,Coffee Shop
1013,Gipsy Hill,51.41990000000004,-0.08807999999993399,Dulwich Wood,51.43555093718735,-0.07396459579467773,Forest
1014,Gipsy Hill,51.41990000000004,-0.08807999999993399,The Paxton,51.42787978570221,-0.08616832086573292,Pub
1015,Gipsy Hill,51.41990000000004,-0.08807999999993399,Cocktail Embassy,51.419839,-0.079358,Cocktail Bar
1016,Gipsy Hill,51.41990000000004,-0.08807999999993399,The Great North Wood,51.43151405622972,-0.1040016386063303,Pub
1017,Gipsy Hill,51.41990000000004,-0.08807999999993399,Westow Park,51.416649279893804,-0.08299850367666867,Park
1018,Gipsy Hill,51.41990000000004,-0.08807999999993399,The Faber Fox,51.419807,-0.081638,Pub
1019,Gipsy Hill,51.41990000000004,-0.08807999999993399,Walker Briggs,51.41772,-0.080683,Bar
1020,Gipsy Hill,51.41990000000004,-0.08807999999993399,South Norwood Lake & Grounds,51.406835741757604,-0.0743722915649414,Lake
1021,Gipsy Hill,51.41990000000004,-0.08807999999993399,Joe,51.41904,-0.07949,Coffee Shop
1022,Gipsy Hill,51.41990000000004,-0.08807999999993399,West Norwood Library And Picturehouse,51.43311,-0.10339,Movie Theater
1023,Gipsy Hill,51.41990000000004,-0.08807999999993399,The Garden,51.430791355200405,-0.10430674515901409,Italian Restaurant
1024,Gipsy Hill,51.41990000000004,-0.08807999999993399,Norwood Park,51.42466109026606,-0.09430646896362305,Park
1025,Gipsy Hill,51.41990000000004,-0.08807999999993399,West Norwood Health and Leisure Centre,51.432454186268764,-0.1056460264320674,Recreation Center
1026,Gipsy Hill,51.41990000000004,-0.08807999999993399,The Park,51.424460393055476,-0.09801864624023438,Pub
1027,Gipsy Hill,51.41990000000004,-0.08807999999993399,The Bridge House,51.41808082341665,-0.060610855389504406,Pub
1028,Gipsy Hill,51.41990000000004,-0.08807999999993399,Crystal Palace Park Farm,51.417334409759796,-0.06934675894278036,Farm
1029,Gipsy Hill,51.41990000000004,-0.08807999999993399,Co-op Food,51.410802,-0.107694,Grocery Store
1030,Gipsy Hill,51.41990000000004,-0.08807999999993399,The Conquering Hero Pub,51.419874,-0.106524,Pub
1031,Gipsy Hill,51.41990000000004,-0.08807999999993399,Better Gym Crystal Palace,51.42083025717293,-0.06762928486525942,Gym / Fitness Center
1032,Gipsy Hill,51.41990000000004,-0.08807999999993399,Dulwich Woodhouse,51.43279402094275,-0.0727104763248521,Pub
1033,Gipsy Hill,51.41990000000004,-0.08807999999993399,Kahvah,51.4348347901669,-0.10388273368145211,Breakfast Spot
1034,Gipsy Hill,51.41990000000004,-0.08807999999993399,Costa Coffee,51.434603388252775,-0.10378486940319755,Coffee Shop
1035,Gipsy Hill,51.41990000000004,-0.08807999999993399,The Rosendale,51.435732609121786,-0.09395779671497498,Pub
1036,Gipsy Hill,51.41990000000004,-0.08807999999993399,Lidl,51.42213583,-0.10633166,Supermarket
1037,Gipsy Hill,51.41990000000004,-0.08807999999993399,The Dulwich Bakery,51.43611475962582,-0.09047773185478378,Bakery
1038,Gipsy Hill,51.41990000000004,-0.08807999999993399,Penge West London Overground Station,51.41758662924596,-0.06097573881664758,Train Station
1039,Gipsy Hill,51.41990000000004,-0.08807999999993399,Co-op Food,51.434250872027974,-0.10377527867474153,Grocery Store
1040,Gipsy Hill,51.41990000000004,-0.08807999999993399,BP,51.41318,-0.06823,Gas Station
1041,Gipsy Hill,51.41990000000004,-0.08807999999993399,Subway,51.4347478538463,-0.10405696593613811,Sandwich Place
1042,Gipsy Hill,51.41990000000004,-0.08807999999993399,The Book And Record Bar,51.43102374769883,-0.1022934933204793,Record Shop
1043,Gipsy Hill,51.41990000000004,-0.08807999999993399,Superdrug,51.4347393629766,-0.10399538267137996,Pharmacy
1044,Gipsy Hill,51.41990000000004,-0.08807999999993399,Iceland,51.43461310277329,-0.1039731502532959,Grocery Store
1045,Gipsy Hill,51.41990000000004,-0.08807999999993399,Hope,51.430978,-0.10191857814788818,Pub
1046,Gipsy Hill,51.41990000000004,-0.08807999999993399,Anerley Railway Station (ANZ),51.41209854594252,-0.06583302238761815,Train Station
1047,Gipsy Hill,51.41990000000004,-0.08807999999993399,School Wear,51.422535,-0.10545742,Kids Store
1048,Gipsy Hill,51.41990000000004,-0.08807999999993399,Beulah Hill Pond,51.41932224435512,-0.10612964630126952,Lake
1049,Gipsy Hill,51.41990000000004,-0.08807999999993399,Crown Kebab,51.422466752900384,-0.10587215423583984,Fast Food Restaurant
1050,Gipsy Hill,51.41990000000004,-0.08807999999993399,Sainsbury's Local,51.43407170169426,-0.10408493695447163,Supermarket
1051,Gipsy Hill,51.41990000000004,-0.08807999999993399,Amphibian Sports,51.42780741327355,-0.10165430537800568,Sporting Goods Shop
1052,Gipsy Hill,51.41990000000004,-0.08807999999993399,Knights Hill Nature Reserve,51.42464,-0.105175115,Nature Preserve
1053,Gipsy Hill,51.41990000000004,-0.08807999999993399,Sorrento,51.433713,-0.103787,Café
1054,Gipsy Hill,51.41990000000004,-0.08807999999993399,Biggin Wood,51.415762667259756,-0.10723471641540527,Forest
1055,Gipsy Hill,51.41990000000004,-0.08807999999993399,Norwood Bus Garage,51.42915647678446,-0.10402679443359375,Bus Station
1056,Gipsy Hill,51.41990000000004,-0.08807999999993399,Sydenham Hill Railway Station (SYH),51.43275309402667,-0.08034914143506647,Train Station
1057,Gipsy Hill,51.41990000000004,-0.08807999999993399,Crystal Palace Park Playground,51.42024063310816,-0.06500573454902588,Playground
1058,Gipsy Hill,51.41990000000004,-0.08807999999993399,Guy the Gorilla Statue,51.418707,-0.064716,Outdoor Sculpture
1059,Gipsy Hill,51.41990000000004,-0.08807999999993399,Brown & Green LIFE Cafe,51.4189169210123,-0.06387942703440785,Café
1060,Gipsy Hill,51.41990000000004,-0.08807999999993399,Grangewood Park,51.40382311376119,-0.08914709166170107,Park
1061,Gipsy Hill,51.41990000000004,-0.08807999999993399,Norwood Grove,51.420113,-0.114068,Park
1062,Gipsy Hill,51.41990000000004,-0.08807999999993399,La Gastronomia II,51.43630955406362,-0.08995068677079437,Coffee Shop
1063,Gipsy Hill,51.41990000000004,-0.08807999999993399,Platform 1,51.432456823238525,-0.1051769862036039,Platform
1064,Gipsy Hill,51.43407000000008,-0.10374999999993406,Blackbird Bakery,51.433681,-0.103704,Bakery
1065,Gipsy Hill,51.43407000000008,-0.10374999999993406,Knowles of Norwood,51.43605654536838,-0.10447898620494712,Pub
1066,Gipsy Hill,51.43407000000008,-0.10374999999993406,West Norwood Feast,51.432881786584154,-0.1035925323892932,Farmers Market
1067,Gipsy Hill,51.43407000000008,-0.10374999999993406,South London Theatre,51.431954786927065,-0.10284598183285161,Performing Arts Venue
1068,Gipsy Hill,51.43407000000008,-0.10374999999993406,Tulse Hill Hotel,51.441162699606394,-0.10679653312825345,Hotel
1069,Gipsy Hill,51.43407000000008,-0.10374999999993406,Perks & White,51.44000737398439,-0.10528744397990882,Coffee Shop
1070,Gipsy Hill,51.43407000000008,-0.10374999999993406,The Great North Wood,51.43151405622972,-0.1040016386063303,Pub
1071,Gipsy Hill,51.43407000000008,-0.10374999999993406,The Railway Tavern,51.44008159696512,-0.10537352399720207,Pub
1072,Gipsy Hill,51.43407000000008,-0.10374999999993406,West Norwood Library And Picturehouse,51.43311,-0.10339,Movie Theater
1073,Gipsy Hill,51.43407000000008,-0.10374999999993406,West Norwood Health and Leisure Centre,51.432454186268764,-0.1056460264320674,Recreation Center
1074,Gipsy Hill,51.43407000000008,-0.10374999999993406,Volcano Coffee Works,51.433170278793675,-0.09442690296132629,Coffee Shop
1075,Gipsy Hill,51.43407000000008,-0.10374999999993406,Gipsy Hill Brewery,51.42843365286942,-0.08927146491119733,Brewery
1076,Gipsy Hill,51.43407000000008,-0.10374999999993406,The Garden,51.430791355200405,-0.10430674515901409,Italian Restaurant
1077,Gipsy Hill,51.43407000000008,-0.10374999999993406,Belair Park,51.44219482709345,-0.090994536176629,Park
1078,Gipsy Hill,51.43407000000008,-0.10374999999993406,hood,51.43983876618372,-0.12575597502412894,English Restaurant
1079,Gipsy Hill,51.43407000000008,-0.10374999999993406,Bullfinch Brewery,51.448200594570984,-0.10150377799945771,Brewery
1080,Gipsy Hill,51.43407000000008,-0.10374999999993406,Estate Office Coffee,51.43801898558586,-0.12764629163539645,Coffee Shop
1081,Gipsy Hill,51.43407000000008,-0.10374999999993406,Hillside Gardens Park,51.43746183877342,-0.11495058824026574,Park
1082,Gipsy Hill,51.43407000000008,-0.10374999999993406,The Rookery,51.42185124910819,-0.1185750961303711,Garden
1083,Gipsy Hill,51.43407000000008,-0.10374999999993406,Brockwell Park,51.45093143256645,-0.10606527328491211,Park
1084,Gipsy Hill,51.43407000000008,-0.10374999999993406,Croxted Road Garden Centre,51.44840351514682,-0.09831948021837258,Garden Center
1085,Gipsy Hill,51.43407000000008,-0.10374999999993406,Batch and Co,51.441398,-0.125041,Coffee Shop
1086,Gipsy Hill,51.43407000000008,-0.10374999999993406,DW Fitness First,51.4370000651839,-0.12730174388339577,Gym / Fitness Center
1087,Gipsy Hill,51.43407000000008,-0.10374999999993406,Rookery Café,51.42213619549863,-0.11959016892877233,Café
1088,Gipsy Hill,51.43407000000008,-0.10374999999993406,Dulwich Picture Gallery,51.445979010599544,-0.08578366656590139,Art Gallery
1089,Gipsy Hill,51.43407000000008,-0.10374999999993406,Bravi Ragazzi,51.43070395597869,-0.1292374786279178,Pizza Place
1090,Gipsy Hill,51.43407000000008,-0.10374999999993406,Puccino's,51.43995363601412,-0.10508279618451,Coffee Shop
1091,Gipsy Hill,51.43407000000008,-0.10374999999993406,Cafe Castello,51.439818770681555,-0.10627098805771941,Portuguese Restaurant
1092,Gipsy Hill,51.43407000000008,-0.10374999999993406,Boyce Da Roca,51.4356362673203,-0.1280049090476527,Café
1093,Gipsy Hill,51.43407000000008,-0.10374999999993406,Brooks & Gao,51.433620467734215,-0.12829720735322037,Café
1094,Gipsy Hill,51.43407000000008,-0.10374999999993406,Streatham Wine House,51.44033573965149,-0.125522015343328,Wine Bar
1095,Gipsy Hill,51.43407000000008,-0.10374999999993406,Kennedy's,51.43798256226016,-0.1266607300519434,Fish & Chips Shop
1096,Gipsy Hill,51.43407000000008,-0.10374999999993406,Thompson Deli,51.43785816084204,-0.1271035584480026,Deli / Bodega
1097,Gipsy Hill,51.43407000000008,-0.10374999999993406,Kahvah,51.4348347901669,-0.10388273368145211,Breakfast Spot
1098,Gipsy Hill,51.43407000000008,-0.10374999999993406,Costa Coffee,51.434603388252775,-0.10378486940319755,Coffee Shop
1099,Gipsy Hill,51.43407000000008,-0.10374999999993406,Blackbird Bakery Streatham,51.432531,-0.128759,Bakery
1100,Gipsy Hill,51.43407000000008,-0.10374999999993406,Pratts and Payne,51.43028330811034,-0.12989958685252906,Pub
1101,Gipsy Hill,51.43407000000008,-0.10374999999993406,I Love Coffee,51.43391172639315,-0.1283228366159505,Coffee Shop
1102,Gipsy Hill,51.43407000000008,-0.10374999999993406,The Indian Dining Club,51.427795,-0.086488,Indian Restaurant
1103,Gipsy Hill,51.43407000000008,-0.10374999999993406,Dulwich College Sports Club,51.441067996033674,-0.08239308406922066,Gym / Fitness Center
1104,Gipsy Hill,51.43407000000008,-0.10374999999993406,Slurp,51.43465489172619,-0.1282292145290548,Asian Restaurant
1105,Gipsy Hill,51.43407000000008,-0.10374999999993406,Art & Craft,51.437980157970394,-0.1272380876679097,Beer Store
1106,Gipsy Hill,51.43407000000008,-0.10374999999993406,M&S Foodhall,51.43920845000314,-0.1262217892442958,Grocery Store
1107,Gipsy Hill,51.43407000000008,-0.10374999999993406,Co-op Food,51.434250872027974,-0.10377527867474153,Grocery Store
1108,Gipsy Hill,51.43407000000008,-0.10374999999993406,Whole Meal Café,51.4303813967304,-0.12947826215194608,Vegetarian / Vegan Restaurant
1109,Gipsy Hill,51.43407000000008,-0.10374999999993406,Addommè,51.438498731388215,-0.12768853797056615,Italian Restaurant
1110,Gipsy Hill,51.43407000000008,-0.10374999999993406,Subway,51.4347478538463,-0.10405696593613811,Sandwich Place
1111,Gipsy Hill,51.43407000000008,-0.10374999999993406,Elm Park Tavern,51.449256855973964,-0.11747775119900995,Pub
1112,Gipsy Hill,51.43407000000008,-0.10374999999993406,The Paxton,51.42787978570221,-0.08616832086573292,Pub
1113,Gipsy Hill,51.43407000000008,-0.10374999999993406,The Rosendale,51.435732609121786,-0.09395779671497498,Pub
1114,Gipsy Hill,51.43407000000008,-0.10374999999993406,Greggs,51.435243274442634,-0.10424137115478516,Bakery
1115,Gipsy Hill,51.43407000000008,-0.10374999999993406,Azzurri,51.437397,-0.127231,Pizza Place
1116,Gipsy Hill,51.43407000000008,-0.10374999999993406,Leigham Arms,51.43006345641588,-0.12718812799382584,Bar
1117,Gipsy Hill,51.43407000000008,-0.10374999999993406,The Dulwich Bakery,51.43611475962582,-0.09047773185478378,Bakery
1118,Gipsy Hill,51.43407000000008,-0.10374999999993406,Superdrug,51.4347393629766,-0.10399538267137996,Pharmacy
1119,Gipsy Hill,51.43407000000008,-0.10374999999993406,The Park,51.424460393055476,-0.09801864624023438,Pub
1120,Gipsy Hill,51.43407000000008,-0.10374999999993406,Rice Republic,51.42864736951005,-0.13107560597857873,Chinese Restaurant
1121,Gipsy Hill,51.43407000000008,-0.10374999999993406,Iceland,51.43461310277329,-0.1039731502532959,Grocery Store
1122,Gipsy Hill,51.43407000000008,-0.10374999999993406,Norwood Park,51.42466109026606,-0.09430646896362305,Park
1123,Gipsy Hill,51.43407000000008,-0.10374999999993406,Bar 61,51.44008963271476,-0.12564445250952555,Tapas Restaurant
1124,Gipsy Hill,51.43407000000008,-0.10374999999993406,Mangetsu Sushi,51.433483001446824,-0.12816058510805256,Sushi Restaurant
1125,Gipsy Hill,51.43407000000008,-0.10374999999993406,Co-op Food,51.43843594267116,-0.1267366238505143,Grocery Store
1126,Gipsy Hill,51.43407000000008,-0.10374999999993406,The Book And Record Bar,51.43102374769883,-0.1022934933204793,Record Shop
1127,Gipsy Hill,51.43407000000008,-0.10374999999993406,Poundland,51.433143086445284,-0.1290544867515564,Discount Store
1128,Gipsy Hill,51.43407000000008,-0.10374999999993406,Co-op Food,51.440016765906165,-0.1062728058406601,Grocery Store
1129,Gipsy Hill,51.43407000000008,-0.10374999999993406,Lidl,51.4312854479017,-0.130822003683033,Supermarket
1130,Gipsy Hill,51.43407000000008,-0.10374999999993406,Perfect Blend,51.43768628837499,-0.12716391045042552,Café
1131,Gipsy Hill,51.43407000000008,-0.10374999999993406,The Conquering Hero Pub,51.419874,-0.106524,Pub
1132,Gipsy Hill,51.43407000000008,-0.10374999999993406,The Five Bells,51.43622415526114,-0.12794959714032336,Pub
1133,Gipsy Hill,51.43407000000008,-0.10374999999993406,Lidl,51.42213583,-0.10633166,Supermarket
1134,Gipsy Hill,51.43407000000008,-0.10374999999993406,Superdrug,51.43187744877865,-0.12926794113731302,Pharmacy
1135,Gipsy Hill,51.43407000000008,-0.10374999999993406,Hope,51.430978,-0.10191857814788818,Pub
1136,Gipsy Hill,51.43407000000008,-0.10374999999993406,Sainsbury's Local,51.43407170169426,-0.10408493695447163,Supermarket
1137,Gipsy Hill,51.43407000000008,-0.10374999999993406,Olley's,51.45101530603892,-0.10079072761770849,Fish & Chips Shop
1138,Gipsy Hill,51.43407000000008,-0.10374999999993406,Sorrento,51.433713,-0.103787,Café
1139,Gipsy Hill,51.43407000000008,-0.10374999999993406,Iceland,51.43185357944972,-0.12927077787634525,Grocery Store
1140,Gipsy Hill,51.43407000000008,-0.10374999999993406,Cafe Lulu,51.447885247954794,-0.10117583746586918,Café
1141,Gipsy Hill,51.43407000000008,-0.10374999999993406,Argos,51.431203696543356,-0.12937058650532557,Warehouse Store
1142,Gipsy Hill,51.43407000000008,-0.10374999999993406,Virgin Active,51.43286216225832,-0.1297907531261444,Gym / Fitness Center
1143,Gipsy Hill,51.43407000000008,-0.10374999999993406,Odeon,51.4321655560439,-0.12861030003477936,Movie Theater
1144,Gipsy Hill,51.43407000000008,-0.10374999999993406,Starbucks,51.438909,-0.126688,Coffee Shop
1145,Gipsy Hill,51.43407000000008,-0.10374999999993406,Subway,51.43859881963244,-0.1269275678083659,Sandwich Place
1146,Gipsy Hill,51.43407000000008,-0.10374999999993406,Tesco Express,51.447854806706744,-0.11258347850412065,Grocery Store
1147,Gipsy Hill,51.43407000000008,-0.10374999999993406,Nando's,51.43500015,-0.12791532,Portuguese Restaurant
1148,Gipsy Hill,51.43407000000008,-0.10374999999993406,The Taj Mahal,51.43778632065032,-0.12666036230687697,Indian Restaurant
1149,Gipsy Hill,51.43407000000008,-0.10374999999993406,The White Lion,51.43073651088392,-0.12955919744446656,Pub
1150,Gipsy Hill,51.43407000000008,-0.10374999999993406,Domino's Pizza,51.44212720876253,-0.12427080876557038,Pizza Place
1151,Gipsy Hill,51.43407000000008,-0.10374999999993406,Tiger,51.429705133333336,-0.13053490170012041,Vietnamese Restaurant
1152,Gipsy Hill,51.43407000000008,-0.10374999999993406,Boots,51.43148835850968,-0.12949956993753667,Pharmacy
1153,Gipsy Hill,51.43407000000008,-0.10374999999993406,Norwood Bus Garage,51.42915647678446,-0.10402679443359375,Bus Station
1154,Gipsy Hill,51.43407000000008,-0.10374999999993406,Tulse Hill Railway Station (TUH),51.43993278182426,-0.1049985852770361,Train Station
1155,Gipsy Hill,51.43407000000008,-0.10374999999993406,Amphibian Sports,51.42780741327355,-0.10165430537800568,Sporting Goods Shop
1156,Gipsy Hill,51.43407000000008,-0.10374999999993406,The Dulwich Trader,51.436378955841064,-0.090583,Gift Shop
1157,Gipsy Hill,51.43407000000008,-0.10374999999993406,Alleyn Park Garden Centre,51.43642040765444,-0.09003639221191406,Garden Center
1158,Gipsy Hill,51.43407000000008,-0.10374999999993406,La Gastronomia II,51.43630955406362,-0.08995068677079437,Coffee Shop
1159,Gipsy Hill,51.43407000000008,-0.10374999999993406,Knights Hill Nature Reserve,51.42464,-0.105175115,Nature Preserve
1160,Gipsy Hill,51.43407000000008,-0.10374999999993406,West Dulwich Railway Station (WDU),51.44081552299133,-0.09143645024788774,Train Station
1161,Gipsy Hill,51.43407000000008,-0.10374999999993406,Majestic Wine,51.437341353331554,-0.08833488704204082,Wine Shop
1162,Gipsy Hill,51.43407000000008,-0.10374999999993406,London Beer Factory,51.42850747108305,-0.08873026010402106,Brewery
1163,Gipsy Hill,51.43407000000008,-0.10374999999993406,School Wear,51.422535,-0.10545742,Kids Store
1164,Grove Park,51.44759000000005,0.013500000000021828,Luciano's,51.45056650367855,0.012552638104894837,Italian Restaurant
1165,Grove Park,51.44759000000005,0.013500000000021828,The Lord Northbrook,51.450905914972296,0.012225084970282296,Pub
1166,Grove Park,51.44759000000005,0.013500000000021828,Manor House Gardens,51.45668630808165,0.004684430062631204,Park
1167,Grove Park,51.44759000000005,0.013500000000021828,Sutcliffe Park,51.4545150124854,0.029118061065673828,Park
1168,Grove Park,51.44759000000005,0.013500000000021828,Lee Fish Bar,51.451043,0.012599,Fish & Chips Shop
1169,Grove Park,51.44759000000005,0.013500000000021828,Arlo & Moe,51.450234892765906,-9.439355079829094e-05,Café
1170,Grove Park,51.44759000000005,0.013500000000021828,Carola,51.45674131056459,0.0113766869923377,Italian Restaurant
1171,Grove Park,51.44759000000005,0.013500000000021828,The Spice Of Life,51.458654,0.002613,Indian Restaurant
1172,Grove Park,51.44759000000005,0.013500000000021828,You Don't Bring Me Flowers,51.45301662799119,-0.0006874422323060415,Flower Shop
1173,Grove Park,51.44759000000005,0.013500000000021828,Bannatyne Health Club,51.43708,0.02555,Gym
1174,Grove Park,51.44759000000005,0.013500000000021828,The Station Hotel,51.45307975989872,-0.00035769421352738537,Gastropub
1175,Grove Park,51.44759000000005,0.013500000000021828,ARCHIBALD'S,51.45159654579707,0.005609910612991595,Coffee Shop
